Id,SalePrice
1842,78422.83212364232
1843,133130.5890798882
1844,129617.10150283237
1845,131343.54487633647
1846,154265.83089819446
1847,157307.86156120105
1848,49362.43223909475
1849,108060.10650981532
1850,118210.89467460162
1851,155257.776018659
1852,103624.57291011873
1853,120513.67075495003
1854,166090.09238010785
1855,162460.83652177628
1856,220155.38637902995
1857,144984.95827278378
1858,139234.02813873033
1859,108110.75078606489
1860,149875.6296205488
1861,106418.21015312418
1862,277364.3545671479
1863,264786.8985570037
1864,264806.27536417556
1865,340480.3431618693
1866,309314.4054260262
1867,218724.42175268382
1868,295178.94271339884
1869,211675.4908677052
1870,230280.0999094547
1871,237978.71307346085
1872,176660.11947598122
1873,232567.2491341934
1874,132360.33476997656
1875,191581.91410667752
1876,189908.71834814886
1877,216915.3087979824
1878,190965.28686402156
1879,129560.1974114338
1880,127623.38246891403
1881,255530.39747318858
1882,244821.6599699693
1883,184459.01198633562
1884,204838.26307655429
1885,233950.73715935193
1886,280910.63364342984
1887,224895.8014654899
1888,272233.56056465686
1889,171566.14097376156
1890,93482.61273805343
1891,87442.20393444551
1892,92882.24708322994
1893,135269.82729233033
1894,115842.05161475635
1895,135892.2326654913
1896,128401.64343676553
1897,120863.38774593349
1898,100933.94944250991
1899,164495.11570329103
1900,154069.08870890143
1901,178202.1120538076
1902,175310.54747466475
1903,213341.30647470232
1904,141660.1871154852
1905,203960.4559845312
1906,160949.02234467468
1907,241451.15726449597
1908,113164.4462506962
1909,135660.82408467727
1910,125515.6979973173
1911,218397.4830230059
1912,318695.18525144143
1913,152994.11865372525
1914,33732.09485477954
1915,318618.2954061215
1916,3034.220027622243
1917,246671.92668608378
1918,132132.06707869715
1919,173098.3394847609
1920,158553.43044625863
1921,369902.4235740873
1922,321691.07653075096
1923,235431.94315959467
1924,217135.04362423776
1925,214986.19614357792
1926,362769.0562211459
1927,132019.1316149385
1928,156479.77153821278
1929,130314.65777694655
1930,122494.05991346308
1931,138697.66413401044
1932,124422.37425465614
1933,177586.1195361982
1934,176190.3236553301
1935,166739.21667547012
1936,192633.95860363462
1937,169285.74031904445
1938,172067.37766095635
1939,277442.53963700286
1940,205142.04100729804
1941,162653.74764807208
1942,185747.27488339134
1943,214411.52168200898
1944,344704.5420363444
1945,382708.60551134334
1946,92714.20221235545
1947,93303.12487051229
1948,165260.48070761317
1949,243566.68464370456
1950,196577.41012475162
1951,264716.7861217902
1952,224987.65949852765
1953,179277.9331592084
1954,180968.6566508537
1955,125399.09978072264
1956,292129.8100207861
1957,154846.85286503856
1958,277781.4719219194
1959,140234.35586217558
1960,104915.12225375371
1961,122213.2847669496
1962,104115.89287652832
1963,117787.23287612142
1964,105800.33816911269
1965,140857.5682690941
1966,142753.7957100689
1967,321858.3470819597
1968,400828.4735409161
1969,379802.7498552364
1970,391839.60368881316
1971,438365.31007384695
1972,380468.158218284
1973,294391.41468179505
1974,332435.98402819736
1975,477031.3091027716
1976,294164.1276133732
1977,371227.93415236066
1978,344507.8482699535
1979,320535.4794541709
1980,201816.71306387684
1981,354158.16721511364
1982,227477.24300657865
1983,207133.48400345247
1984,182415.18636253453
1985,217929.3718831049
1986,216862.5672714148
1987,204041.83581965428
1988,177650.62225462007
1989,198844.7213689374
1990,218246.84336085035
1991,234844.5900135074
1992,226801.22420995624
1993,173181.84889191005
1994,240988.2825495334
1995,180980.62449666078
1996,290788.25841687166
1997,318229.3782356238
1998,342122.3211958888
1999,295837.91776539
2000,316915.4321262402
2001,277359.7926466443
2002,259885.41308922146
2003,256747.33720853226
2004,296150.94577417115
2005,231549.20980261732
2006,216854.25502322358
2007,247134.81443486188
2008,239068.92616339377
2009,196777.64896019
2010,205542.72600038222
2011,132404.9542763671
2012,180120.41711127816
2013,183572.63655439613
2014,190629.18227662274
2015,208053.6243329883
2016,193617.4670295961
2017,203915.54725099378
2018,83974.53536730097
2019,130407.49265773373
2020,76746.26139240188
2021,94511.1552019011
2022,231902.1106221797
2023,151299.99905186845
2024,303011.5559269388
2025,356906.55498604814
2026,163634.05199022777
2027,148149.8856880616
2028,156469.65521702624
2029,165144.14096814638
2030,251517.1876555495
2031,225408.85006962647
2032,233978.80561128794
2033,237109.76461506763
2034,173342.65320842818
2035,213623.5588025616
2036,204770.4483520221
2037,227566.1202880107
2038,304208.6628090823
2039,213112.5673835515
2040,322621.7650415058
2041,298557.1268467441
2042,200477.47667131026
2043,174244.19279903662
2044,160483.78737969045
2045,196673.2966705308
2046,148017.49669761932
2047,140250.0153453597
2048,137999.52537656075
2049,126705.80366551876
2050,166025.6967331377
2051,100650.83788187546
2052,101252.64614192978
2053,139120.82496149512
2054,74469.38371417904
2055,183475.69255730475
2056,129219.71617725492
2057,99761.03868819948
2058,221633.59363408375
2059,127568.34775695438
2060,183435.60137442895
2061,173711.7527551112
2062,123640.98454699432
2063,110643.4380275748
2064,146356.98801361094
2065,117337.34622523491
2066,166598.01793452096
2067,110033.70710488677
2068,146776.98604153865
2069,85907.01050366834
2070,102038.40226405067
2071,79253.88429915113
2072,144019.8979065438
2073,123484.46350140823
2074,178163.139997356
2075,149201.8705237913
2076,129389.48418510356
2077,163692.73015927593
2078,125450.63802358322
2079,126571.88314025779
2080,111020.6620507536
2081,133133.80326417706
2082,135420.62201482523
2083,152370.60018762026
2084,99367.66491307085
2085,102046.82806765055
2086,93733.5675997585
2087,109640.82434453757
2088,105473.70397757564
2089,77711.36097744526
2090,127718.14517880406
2091,98621.95917740534
2092,122442.01428837306
2093,151189.67475996492
2094,125840.59618960763
2095,180268.66070465255
2096,79501.79797151068
2097,106306.70911127946
2098,158948.919657515
2099,28276.258422772924
2100,53433.170804799185
2101,116415.89799537044
2102,119219.40868174122
2103,91713.4515584542
2104,119846.37148004526
2105,160913.95621028356
2106,55859.09763799608
2107,177780.04813577293
2108,126017.1261347899
2109,103858.44123421283
2110,132508.72060648433
2111,167545.137438228
2112,142762.53838739102
2113,128738.91934764909
2114,111634.84781858395
2115,177153.63396831055
2116,112588.27358188282
2117,163285.50675092114
2118,131188.30450020998
2119,116585.66324348038
2120,108267.9236950574
2121,147637.75311702886
2122,117017.53644783469
2123,101640.66972408013
2124,182873.39111710584
2125,126200.26655500673
2126,158976.1551713287
2127,169112.0892123623
2128,146596.97472691955
2129,50125.85164378537
2130,137400.98096783098
2131,117687.61549975793
2132,115314.12531455164
2133,122531.92217417143
2134,112756.81028558081
2135,95714.53229866223
2136,45255.749460204854
2137,103838.38319220254
2138,145810.5535506825
2139,148041.5366753703
2140,138903.12023106602
2141,158022.95117342274
2142,128619.41199412488
2143,154891.4687739713
2144,127693.10693367675
2145,135431.46243492002
2146,172503.48857095558
2147,133803.09475100564
2148,128077.31017346564
2149,159820.76421763445
2150,206094.29559234926
2151,125975.41223767155
2152,199841.48923778743
2153,194376.64541437698
2154,111499.21827397286
2155,150065.6918155097
2156,283459.32921989786
2157,237914.43122872815
2158,222063.04338948498
2159,221337.7678498756
2160,195344.62784508686
2161,231272.9201489822
2162,366931.89590918075
2163,343799.6692826933
2164,243685.82251553505
2165,190188.113286903
2166,151778.23290122568
2167,211683.89344227442
2168,192460.7516560282
2169,197568.27910070494
2170,217002.13416296686
2171,154999.42994773365
2172,130576.7217071437
2173,152322.1678991816
2174,225931.39465209655
2175,277699.80980282975
2176,289155.8533579183
2177,231279.96618999122
2178,218879.75403578277
2179,135439.55203303252
2180,226902.78102808027
2181,190983.26748390694
2182,218078.0912417121
2183,187762.60998265247
2184,117485.92396812921
2185,110681.48321377486
2186,148118.03118211846
2187,134783.29122071492
2188,149631.23370491865
2189,302666.1946105169
2190,93950.17746640567
2191,66966.41525404464
2192,65259.04295055056
2193,111230.15911619854
2194,99811.40220974945
2195,108108.48016798368
2196,104481.09447209188
2197,109420.78986828704
2198,158634.3611893789
2199,168709.3435083275
2200,154110.58871887298
2201,146489.50344271318
2202,224329.5086556652
2203,139281.10363649426
2204,180279.73299874354
2205,117932.31678777118
2206,156132.05416471662
2207,218244.4027468562
2208,247301.8449154382
2209,253530.77677546
2210,122651.30779521342
2211,114947.65284628246
2212,129739.7169118846
2213,113985.29755355988
2214,144977.67157914478
2215,90297.41014499182
2216,162167.74890747084
2217,80750.45851308119
2218,97334.53334505623
2219,82938.56065767689
2220,41107.15173964272
2221,318513.847477027
2222,277862.5321429443
2223,281509.1421994403
2224,202911.01399963512
2225,115017.47211045772
2226,191029.11163535598
2227,200963.81807979743
2228,267276.4807172194
2229,263680.8978642288
2230,144663.8634716589
2231,222430.81399024453
2232,179632.76991805027
2233,204549.2875120954
2234,251876.17811623355
2235,233865.19115234294
2236,261817.28236905544
2237,322062.8447458872
2238,194891.33477469988
2239,129127.81058596657
2240,151940.23789147963
2241,171342.48428584763
2242,125132.27121275745
2243,119169.29562319291
2244,107262.48423961783
2245,100199.47861230338
2246,138853.25503479072
2247,129551.95443835342
2248,115362.46215975459
2249,110522.62997474079
2250,121269.84243925463
2251,101759.07993058814
2252,199622.71715874365
2253,143933.7804633309
2254,170694.28718482517
2255,187353.16759763414
2256,181199.58121496427
2257,198888.67904272035
2258,152885.29150504665
2259,162294.95167782414
2260,137422.18324428902
2261,206488.4053635134
2262,230892.40431309142
2263,375379.25210020586
2264,468126.14174292784
2265,150822.78885065916
2266,301856.0891483959
2267,392698.007905295
2268,454068.7046643412
2269,139611.3535608478
2270,192953.37503946177
2271,214588.69482353842
2272,184628.27415772795
2273,164279.16741276765
2274,178867.59874830092
2275,165456.13294033345
2276,183747.3936646186
2277,177977.09422959457
2278,148431.65850167314
2279,111076.51321168174
2280,114633.23295802763
2281,149227.3423337408
2282,168099.4856253122
2283,113998.57703822514
2284,113843.42269253987
2285,151523.20327064
2286,118459.16017604154
2287,372276.0673743958
2288,302870.1635273375
2289,360780.56526819814
2290,432047.2592697049
2291,352176.2254523772
2292,406072.9766664887
2293,452739.7350960419
2294,374377.22115972615
2295,460244.5195974844
2296,308788.15055218874
2297,358746.7907781401
2298,337362.9520720672
2299,358020.00643682724
2300,342314.86029198114
2301,325636.28019443294
2302,275023.70723338495
2303,256545.60057815746
2304,280474.89189113234
2305,229726.22450381727
2306,217712.54676343827
2307,210642.75664978125
2308,239704.08646719612
2309,293066.2715133494
2310,222473.27261472237
2311,208866.43230735476
2312,200575.30286576343
2313,173742.0681204733
2314,190821.51620608382
2315,191927.85307136306
2316,212043.256899443
2317,199244.8007680527
2318,194956.0303313512
2319,195942.43760352267
2320,193410.71348069538
2321,227518.02520689066
2322,210955.96080391319
2323,187622.37606335385
2324,172228.8943492138
2325,222254.29483937507
2326,169910.78416109167
2327,207705.9364294603
2328,225606.89889002847
2329,179179.01265705295
2330,172317.31818605773
2331,357388.24910968204
2332,377366.32745360513
2333,328183.0308611493
2334,280508.2976206456
2335,289406.3167743827
2336,330612.92433324107
2337,210859.85961777135
2338,272819.13086499926
2339,221133.91039021173
2340,409496.3444706731
2341,219752.07432247314
2342,238031.1178089492
2343,235847.57026483817
2344,218462.98990743025
2345,240124.86140611512
2346,210128.38979364594
2347,206577.23642203538
2348,250040.1838510111
2349,215432.35760119988
2350,302937.4562250037
2351,279227.3224623401
2352,253634.471312057
2353,257213.49422707036
2354,161374.57482139627
2355,157985.62639481027
2356,150983.82580012153
2357,196379.03583208227
2358,203935.57600141328
2359,102577.50010739965
2360,118414.48949409416
2361,152089.80768844357
2362,280753.8308256895
2363,122151.2310201968
2364,157799.12085881294
2365,209622.2178053949
2366,185769.70414090832
2367,210719.74550352804
2368,213799.6435635019
2369,207191.85409509484
2370,161018.259232932
2371,166525.3365567862
2372,197619.78802333493
2373,294551.00619658036
2374,307895.0211915034
2375,238967.21130219754
2376,309555.95405928686
2377,362880.81273432786
2378,143683.82450379606
2379,217272.74616402853
2380,150439.16808228183
2381,177122.08243027085
2382,197062.7680700759
2383,193026.52728711418
2384,246880.2681877392
2385,151370.44773836713
2386,124785.16075471241
2387,125410.76539085666
2388,98921.15772857191
2389,123233.51270534704
2390,145740.9705266254
2391,146664.20238598378
2392,113968.45192058629
2393,179153.84441754234
2394,127050.8851491696
2395,205904.90669043467
2396,131431.37372244778
2397,225972.88947926345
2398,116488.0569217425
2399,87993.97625980526
2400,67111.38456195692
2401,106650.95295252278
2402,134333.5251857906
2403,139862.8629842432
2404,145848.49079997116
2405,157206.19166604476
2406,138950.06413824984
2407,134161.91428231564
2408,133453.27372568566
2409,107096.44048702857
2410,183466.8715208124
2411,112794.59645874286
2412,152136.2412026968
2413,117135.58264822816
2414,144756.7235728904
2415,124916.52577443956
2416,128478.28782402386
2417,128654.26452381024
2418,128636.88745999464
2419,128226.5340948992
2420,121809.67235241283
2421,164869.26954940264
2422,97283.76526330807
2423,126559.3565953396
2424,139471.3409613875
2425,208152.57738258457
2426,131202.22716903244
2427,140912.57737692248
2428,179674.86699494103
2429,93633.8164113647
2430,133732.24491311144
2431,92162.28249415336
2432,140160.1652529391
2433,145395.94460363174
2434,135144.5357035444
2435,167193.62647618947
2436,108776.00053350453
2437,93896.67904831562
2438,102013.41797600384
2439,92988.67348270433
2440,125672.73965800577
2441,114768.91969029268
2442,91569.34854032332
2443,130531.94771710283
2444,130771.98461494676
2445,98550.80883416045
2446,127680.3866976432
2447,202696.03763482126
2448,131551.21877979278
2449,110313.43430752389
2450,157268.28473919653
2451,98668.35848786612
2452,206651.61672231753
2453,103565.02681092522
2454,110140.6145522017
2455,116551.16080429335
2456,175614.08073209657
2457,161976.1207873727
2458,147298.18565703544
2459,116951.92582129384
2460,145822.57583920262
2461,128693.01574115723
2462,137932.0497139243
2463,136837.85645526496
2464,188810.66088882124
2465,144232.75147323392
2466,115864.58124779654
2467,120660.58781449101
2468,91800.51425202284
2469,95450.30899660173
2470,206799.49987030588
2471,223427.90682989103
2472,184920.4090503126
2473,118972.02054694318
2474,45725.0553835819
2475,217750.88937118975
2476,104145.22096185421
2477,129386.15997186443
2478,169156.59932536818
2479,98129.14083170937
2480,155167.57268159045
2481,131588.94201699807
2482,125836.07420416863
2483,103741.8103098378
2484,134065.4587324505
2485,119457.9762324735
2486,152740.1749623384
2487,193933.65754369798
2488,169266.21899570886
2489,156869.52039182116
2490,154921.34771975514
2491,104585.77242397866
2492,191998.99490462826
2493,141772.14115602337
2494,141777.4897111319
2495,59553.97770038986
2496,234797.07985663693
2497,161656.7740106223
2498,101303.80556565057
2499,74785.67657345941
2500,104417.40199373662
2501,146215.84160456876
2502,148013.6823833927
2503,98338.11789387988
2504,203060.12636638747
2505,233168.88346654573
2506,256693.42897390574
2507,295857.80601122207
2508,252881.98936870764
2509,211315.26677201677
2510,206678.21534654847
2511,175708.4049834652
2512,201669.46537422657
2513,229427.47190183715
2514,375868.3013269309
2515,144227.65007830586
2516,164380.423189395
2517,135955.143099444
2518,141055.24466892576
2519,216914.895813143
2520,211246.66259908234
2521,190516.22568770288
2522,223276.30395963637
2523,114287.19325668016
2524,138492.10569360328
2525,145533.4358524963
2526,153253.72974648
2527,108739.58583923685
2528,152882.03403261944
2529,129923.03898185631
2530,115554.7014891936
2531,244497.51822147227
2532,221942.2654006225
2533,201121.0300596319
2534,231903.54600462364
2535,287064.93524287327
2536,230711.86036637344
2537,228140.54137456417
2538,193546.0381891958
2539,192531.0175204695
2540,188902.0426756523
2541,177189.92887459544
2542,164668.9250957102
2543,122962.4665356382
2544,116273.29132377473
2545,129218.85509760852
2546,127807.27723869786
2547,143258.69916353666
2548,150430.8713535166
2549,153063.46161311865
2550,718685.4374920285
2551,124547.65786810068
2552,133017.6343376626
2553,85518.73276436608
2554,73721.66642400931
2555,100820.82566664822
2556,89966.67478938121
2557,85279.7610648761
2558,185841.263815162
2559,155207.65650410776
2560,148842.29465188028
2561,153556.80848106416
2562,163554.5646824336
2563,151730.59268898808
2564,188955.3434443497
2565,150736.4746410806
2566,149896.69806391478
2567,138210.25466713798
2568,209460.08225322457
2569,229183.40101377352
2570,123063.83720646729
2571,197471.4444894502
2572,152299.41396711336
2573,240710.94877982163
2574,288342.677867244
2575,144210.57062645978
2576,130589.307869402
2577,175770.62239670195
2578,69745.00713603455
2579,46421.83017489384
2580,101249.6717511065
2581,130180.88708146068
2582,135060.17777769605
2583,285620.10336781887
2584,175520.84315547615
2585,186477.6005326521
2586,220811.48904658668
2587,194448.37095737224
2588,133003.0633825448
2589,151480.21886194497
2590,207482.00836895232
2591,234535.58066098706
2592,226698.87798458047
2593,251783.99824784708
2594,174527.31754882121
2595,217215.1105867835
2596,309230.29193995206
2597,193095.15776700398
2598,270623.10625489056
2599,368560.90412764123
2600,210547.07047085417
2601,138353.27602755127
2602,68731.15186503436
2603,97508.69892885082
2604,88005.62172868743
2605,65320.77136902622
2606,151137.3838689474
2607,196984.68755333347
2608,179075.46852969239
2609,161474.8840205446
2610,117052.7423604565
2611,185503.21127221233
2612,154990.74352138396
2613,120721.23771786562
2614,89440.98142696905
2615,154691.2332926105
2616,160830.67191871745
2617,209095.33864741446
2618,229035.62021631235
2619,209990.5037407725
2620,172737.72949187947
2621,168527.13475957548
2622,178315.69775041984
2623,232531.63372892677
2624,289104.4204836312
2625,318481.35576512536
2626,168344.8661907086
2627,177025.38095770334
2628,442061.03625489224
2629,469158.1369235206
2630,365257.23992366344
2631,450645.8875945003
2632,415841.20971919957
2633,309526.58416647627
2634,408290.2786912812
2635,155033.7610337024
2636,159581.13174879423
2637,177478.99931037647
2638,281414.83432339237
2639,171783.0958366861
2640,151890.5896569948
2641,94352.76210770453
2642,177057.81924600678
2643,97910.88194119697
2644,113897.87352060352
2645,108616.62391197344
2646,95556.82826926
2647,108387.27819745964
2648,147904.04007911717
2649,136928.30693833274
2650,137309.00060323824
2651,133047.46067086945
2652,387112.2942303836
2653,275299.69384967536
2654,282947.84364529024
2655,394139.4686352244
2656,339756.01247436495
2657,373962.1683319096
2658,335335.9451169133
2659,320605.7142173053
2660,369789.5654645596
2661,369700.0459512415
2662,376094.588341494
2663,296065.2974401106
2664,282000.5620597345
2665,335398.5558067963
2666,297000.6833057627
2667,191358.33862966695
2668,196007.22394588275
2669,201932.8632647253
2670,288931.46711372514
2671,199724.06351539004
2672,198906.84087755042
2673,204830.51631363865
2674,205618.71943044546
2675,173839.14563779044
2676,197120.7770256088
2677,202354.2732053448
2678,256009.26508763316
2679,295718.4926623048
2680,298104.63322254433
2681,396598.0537296623
2682,329538.6268849544
2683,458870.1799469688
2684,317784.2222974658
2685,362425.51679834654
2686,272984.11187029944
2687,302511.93359800347
2688,226622.79685910232
2689,208387.39859022293
2690,379221.3974187913
2691,194924.90092767542
2692,148175.47606131586
2693,218769.95921269152
2694,148231.5423623994
2695,204437.04132878524
2696,190214.76714335766
2697,186732.011368618
2698,198621.88467369776
2699,164906.79462767788
2700,135462.19923631998
2701,132172.1741472861
2702,93997.63573625335
2703,124415.28686342656
2704,140836.64972925908
2705,96007.31994126074
2706,77055.55671919632
2707,95687.51966957282
2708,133114.0385093541
2709,119970.58264183509
2710,125569.53577282722
2711,363883.20678059186
2712,407428.1376568299
2713,159104.34264656552
2714,146232.6275521717
2715,174184.287570821
2716,131321.11677994428
2717,204545.71961557237
2718,215574.9708822457
2719,135474.87195458403
2720,173890.63563645456
2721,118845.82143413706
2722,161896.90521254123
2723,141665.3205011224
2724,105237.34061692376
2725,115039.47013064544
2726,152722.49040727236
2727,176412.63404250063
2728,169640.84047151508
2729,132340.0239660833
2730,149667.6667393539
2731,125605.426164167
2732,133118.5330230014
2733,149039.12099557777
2734,105022.23921416141
2735,132384.4173266876
